id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4968677957697610 ,NsO5qfLye,5525223453,两性同路人,极星Polestar的创新精神让人赞叹//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677953506000 ,NsO5qfLye,3850480204,壹一忆叶,极星Polestar极星4期待它的新表现//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677950882510 ,NsO5qfLye,2658728524,爱情来过这里2011,极限挑战必定精彩绝伦//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677951935180 ,NsO5qfLye,2266882701,kybobo_869,反重力挑战太震撼了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677952455630 ,NsO5qfLye,5077791138,摩羯男人带点小呆萌_565,极星Polestar的硬派内核一定会引领潮流//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677952196280 ,NsO5qfLye,2145989631,未夜友,极星Polestar的硬派内核一定会引领潮流//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677953245000 ,NsO5qfLye,5759920999,Librafriends,极星4打破常规//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677949309620 ,NsO5qfLye,5234767414,一尾talk,预告视频让我对新车充满期待//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677949047210 ,NsO5qfLye,7785970638,星火英语四六华研六级四级优惠券,极星Polestar的新车总是给人惊喜//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677948786550 ,NsO5qfLye,1726701534,李董豪,极限挑战//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677948260990 ,NsO5qfLye,3266839415,安安晓宝贝_958,驾驶体验一定会让人兴奋//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677948260520 ,NsO5qfLye,2441278890,vans-威_610,别样试驾一定很刺激//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677947999320 ,NsO5qfLye,3811356014,00蛋蛋妈,别样试驾让人期待//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677947475980 ,NsO5qfLye,3537909933,曾與你躲過雨的屋簷,极星Polestar的新车总是给人惊喜//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677943280870 ,NsO5qfLye,1914650147,天空的足跡,预告视频充满了惊喜//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677942231360 ,NsO5qfLye,5821377848,奧地利的小天使粉,首次曝光预告视频很惊艳//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677942233320 ,NsO5qfLye,6424639566,香草手指泡芙是个小疯子,挑战一定会让人过足瘾//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677942235270 ,NsO5qfLye,3560843327,遥远的you_and_me,极星Polestar总是带给人惊喜//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677942495130 ,NsO5qfLye,1684474671,老婊米粒和奥莉,震撼来袭让人无法抗拒//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677942495230 ,NsO5qfLye,5283276107,游艾倫_ELLEN,蓄势待发来者皆是//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677943279640 ,NsO5qfLye,2180197524,guyuanyuan21,首次曝光让我兴奋不已//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677943805450 ,NsO5qfLye,3223934704,Allen_kao,反重力挑战太震撼了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677944329550 ,NsO5qfLye,6527751374,上半年难,挑战期待硬派内核的表现//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677940923540 ,NsO5qfLye,3964331384,豪軒Edward,极星Polestar的新车一定会成为话题焦点//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677940920740 ,NsO5qfLye,7063590335,膨胀的氢气,外观一定很吸引人//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677940136570 ,NsO5qfLye,6439780489,怡然Ljy小怪兽,极星Polestar的硬派内核一定会吸引众多车迷//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677935156980 ,NsO5qfLye,2157954420,asdas4d_822,11月16日摘星之夜我已经迫不及待了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677934892740 ,NsO5qfLye,1730911542,九陶,11月16日摘星之夜我已经准备好了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677932532810 ,NsO5qfLye,1461548591,gfff慕惠青tmoy,预告视频充满了神秘感//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677932008430 ,NsO5qfLye,2305381581,缘分石先生,这次的试驾一定会让人难以忘怀//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677931748230 ,NsO5qfLye,2749536850,AAAA喊喊,预告视频真是让人惊喜连连//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677929911140 ,NsO5qfLye,1907325744,afasfmdM,性能一定会让人惊叹//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677927551590 ,NsO5qfLye,3584538892,看不见的黑娃,极星Polestar的新车总是充满创新//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677926504250 ,NsO5qfLye,6298384886,王cr荣荣v,极星4真的给足了我惊喜，这视频我还能再看亿遍！//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677924146420 ,NsO5qfLye,3407887682,#NAME?,性能一定会让人惊艳//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677911563340 ,NsO5qfLye,3924105375,阿波饼干,震撼来袭让我迫不及待//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677859656520 ,NsO5qfLye,6165565607,爱上夜行的乔乔,那就让我们期待着他的登场//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677715742150 ,NsO5qfLye,7769212063,西瓜芝芝,新车试驾这么酷的吗//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677706041010 ,NsO5qfLye,7867810698,蜀到三,哇塞，这波试驾新车的视频，真的很棒啊，好炫酷。//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677574708180 ,NsO5qfLye,7515500026,小孙爱吃糖丫,极星4预告我真的好心动哦//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677571297690 ,NsO5qfLye,6163862095,甜品小圆圆,极星真的太震撼了,,,,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677565794620 ,NsO5qfLye,5464556996,派大唾沫星籽,这个视频看着非常的酷呀//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677529879060 ,NsO5qfLye,6171784438,蜡笔小新的CP,就让我们一起来见证一下这款车的到来//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677469323930 ,NsO5qfLye,2631338652,Q-小甜心,极星真的太震撼了，好期待呀//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677420303330 ,NsO5qfLye,7864717725,如水般女子tu,太棒了，期待与你一同见证//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677310728480 ,NsO5qfLye,5953170259,小星星的1010,这次新车我真的非常期待//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677287922000 ,NsO5qfLye,3029319040,a爱吃草莓的小仙女1,一起来见证吧，属实让我开眼了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677272455130 ,NsO5qfLye,7837355394,阿尔卑斯的甜蜜小恬妞,//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677218452410 ,NsO5qfLye,3873712166,郡君姐姐,极星4这波期待值啦满了啊//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677193812380 ,NsO5qfLye,3041590843,我是一个美少年1,不得不说这样的汽车也是相当棒的，外形也是非常的不错//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677164450350 ,NsO5qfLye,2485489182,初雪encounter心软的-God,看了极星4非常的期待呀//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677134829670 ,NsO5qfLye,2654410720,山楂树5_679,让我感觉到也是特别的震撼//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677125918590 ,NsO5qfLye,3799530464,我_5645,那就让我们一起感受一下这部车的性能//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677100488170 ,NsO5qfLye,3199373417,LRS狼,这款车我也是非常想要购买的，很心动//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677095243940 ,NsO5qfLye,5921790064,最喜欢玉兔啊,极星4真是太让人惊喜了吧，好棒//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677083973780 ,NsO5qfLye,6544368568,玫瑰茶叶罐,极星4即将登场！极限反重力挑战打破常规//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677074014850 ,NsO5qfLye,2620387711,不二心了,//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677071913840 ,NsO5qfLye,5048182754,今生原1_177,道不错的一款//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677045961280 ,NsO5qfLye,5705836856,没香菜不能活了,这波预告真的顶//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677039146570 ,NsO5qfLye,3252910732,徐鵬_Arylic,车真的太棒了，好喜欢的呀//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677037311910 ,NsO5qfLye,5131014338,胭jinjing,大家觉得这样的一款车怎么样呢？你们喜欢吗？//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677033904610 ,NsO5qfLye,2570869092,八千里路的小样,我也是非常期待这款机车了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677026038300 ,NsO5qfLye,1952846522,Joey金1021,不得不说，这款车看起来真的特别惊艳//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677017126110 ,NsO5qfLye,7117240363,戀上伱溫鍒,这款车的外观设计感满满，看着非常不错//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676992485550 ,NsO5qfLye,3825040723,ooo树丫ooo,我一眼就喜欢上了这款车，看起来真的好棒啊//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676991436970 ,NsO5qfLye,5049533518,天际未央-夜未央,我是非常喜欢这样的一款车啊//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676972036180 ,NsO5qfLye,2477967602,dream---晨,我觉得这款车的外观还是非常不错//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676971775440 ,NsO5qfLye,1991712497,我一回头reter,真的是给了我很大的惊喜好吧//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676969418080 ,NsO5qfLye,5041597554,大笨蛋的小世界,这个车感觉真的特别好//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676961815650 ,NsO5qfLye,2713463413,多吃大米饭_799,这个车的价格现在公布了吗？我也是很好奇//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676960764800 ,NsO5qfLye,3733049737,简称燕小夏,这款汽车确实是非常心动的//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676954999640 ,NsO5qfLye,5025822615,此号复用,这款车要登场了吗？我真的特别期待//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676954210410 ,NsO5qfLye,6277653634,可爱的小仙女flowers,极星4真是太让人惊喜了，看不够看不够//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676950542470 ,NsO5qfLye,5050064129,对香蕉过敏c,我想去现场看一看，肯定是不一样的感受//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676949231130 ,NsO5qfLye,7824158288,aiwuhiu爱无悔,这款极星4的预告太棒了！这是不走寻常路啊直接送惊喜来了。//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676934027460 ,NsO5qfLye,1896801822,影痕-113,这个车感觉也太棒了吧，我特别的喜欢//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676933764420 ,NsO5qfLye,3701448502,小瑞辰风,我一定会入手一辆这个车//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676931666430 ,NsO5qfLye,5328951400,YMX一米阳光,现在这个车子我觉得也是已经真的特别的棒了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676930095380 ,NsO5qfLye,3636326111,请听我轻语,这款车肯定是非常有性价比//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676928782530 ,NsO5qfLye,3930674153,拉我一起掉星星x,即将登场啊，家人们肯定是不容错过//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676925640190 ,NsO5qfLye,3902915823,蜡笔甜筒2,所以说你们都知道这个车的价格吗？//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676918825170 ,NsO5qfLye,3230454544,我的乖乖1314lovely,我真的特别喜欢这个车呢//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676914630990 ,NsO5qfLye,2271872507,我是一颗糖1122,我想知道这样就只持续一天吗？这样的见证//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676916462930 ,NsO5qfLye,1932859137,欺负丫头的熊,那么我指定要去参加了呀//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676916463920 ,NsO5qfLye,3503968911,木双土八_672,品牌真的是特别的完美//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676917510690 ,NsO5qfLye,3558628137,好名都没了哟,这个车就特别的霸气，我真的是太喜欢了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676912792550 ,NsO5qfLye,1919144613,如斯在,这样的汽车也是非常的不错，还有谁都不喜欢应该这样的汽车呢//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676911745610 ,NsO5qfLye,7586823938,谁tm救救爱酱,超级期待极星了呀//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676911744500 ,NsO5qfLye,2344893884,江湖情童朗业,也是一定要去见证一下这款车了好吧//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676907290390 ,NsO5qfLye,2098687150,简单V6,我也是很期待这款车带来的惊喜//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676900733700 ,NsO5qfLye,1833206555,黎很0_335,这真的是让我非常期待的//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676899162900 ,NsO5qfLye,2099525035,23岁翻斗幼儿园园长,哇，真的是太棒了吧，我的天//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676895228080 ,NsO5qfLye,5656176968,W先生Qx,这个车子感觉真的是特别的绝呢//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676891822430 ,NsO5qfLye,2200680940,d陶同学,这样的车谁能不喜欢呢//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676890511430 ,NsO5qfLye,6783855155,时光荏苒_岁月如梭A,我可是很期待发布会的呢，应该挺不错的呀//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676887628070 ,NsO5qfLye,3578396380,河南陈冠希yz,所以就是已经真的非常想去见证一下了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676883171490 ,NsO5qfLye,2424808453,等你两年又何妨,这款汽车肯定是非常不错的//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676882910450 ,NsO5qfLye,3813998955,一个你搜不到的号_339,我感觉这款车的外形是我非常喜欢的//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676877140310 ,NsO5qfLye,5680666411,双鱼座的苏先生-,咱这个车的发布会太棒了吧，真的很让我期待吧//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968676875307490 ,NsO5qfLye,1742098710,428猪妈妈,11月16日让我们不见不散//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
