link,name,time,空间评分,空间,驾驶感受评分,驾驶感受,续航评分,续航,外观评分,外观,内饰评分,内饰,性价比评分,性价比,智能化评分,智能化,其他评分,其他
https://k.autohome.com.cn/detail/view_01f7ntg9sn6cv3edhk6gr00000.html#pvareaid=2112108,xutao_athrun,2021-06-08,5,极星2的储物空间给了我很大的惊喜。掀背式的后备厢开口非常大，里面还有很多贴心的设计，比如可以掀起的隔板，侧边的网兜、实用的挂钩等；另外前备厢空间也很大，能放下一个超大的带娃背包。另外，车内还有很多储物格，可以确保车内整洁有序。,5,前后双电机，408匹马力和四驱加持，单看这些配置足以看出极星2强悍的动力性能了。实际驾驶后，更发现纯电车型独有的加速优势在这款车上体现得更明显，一脚下去，后备如同猝不及防被人踹了一脚，瞬间拉满的扭矩一直顶着背往前推，那一刻灵魂在原地，躯壳已在百米之外。,4,首先，转向手感轻重适中，指向精准；其次，侧倾抑制恰到好处，快速过弯还能保持较好的姿态；最后，经过颠簸路段，能够察觉到路面变化，但不会过于突兀，欧林斯避震效果还是不错的。,4,电耗水平不太稳定，总体电耗在20kWh/100km，个人感觉电耗略高。极星2自带的导航系统可以根据驾驶过程中的实际电耗，推算出到达目的地的剩余电量，这一点比较人性化。,4,作为一款紧凑级轿车，后排空间不是极星2的优势，腿部空间还算ok。不过座椅软硬度适中，触感也挺柔和细腻，坐上还是比较舒适的。另外，不得不提下极星2的哈曼卡顿音响，声音饱满细腻，音质层次清晰，边开车边听音乐简直是一种享受。,5,第一次看到极星，就被它的前脸和车身线条设计吸引了。两边的雷神之锤大灯有点开眼角的效果，显得非常凌厉。点阵式前格栅集合了360全景摄像头及毫米波雷达，配合底部导流板和三角雾灯的设计，不仅好看运动感也更强。,5,极星2的内饰方面全部采用环保材料，但没有廉价的塑料感，处处透露出豪华精致感。比如，在全景天窗上方，还精心设计一个极星LOGO投影，营造浪漫精致氛围。今年刚刚升级奶爸后，我对环保和健康也更加关注。极星2的座椅采用类似WeaveTech环保织物面料来替代牛皮，不仅更轻更耐用，而且防水防污能力强。饰板用到的木材也都经过精挑细选。车内还自带空气净化器，这项功能对有孩子和老人的家庭来讲尤其实用。,4,极星2汽车
https://k.autohome.com.cn/detail/view_01f5d5pd616cv36c1s68sg0000.html#pvareaid=2112108,远洋水手,2021-05-11,4,作为一款紧凑级纯电动车，个人认为极星2的乘坐空间和储物空间表现都是合格的。身高180cm的成年男性坐在后排，膝盖到前排座椅还有大约一拳距离。储物空间方面，除了后备厢，还多出一个前备箱，另外车内的储物格也非常丰富，载着一家人出门野餐、周边自驾等都能满足需求。,5,在动力性能方面，极星2的表现可圈可点。首发版配备前后两个永磁同步电机，最大功率300kw，最大扭矩660N·m，官方公布百公里加速时间为4.7秒，起步时能够感觉到强烈的加速推背感，一脚踩下加速踏板，感觉像是被弹出去一样。,5,方向盘反应灵敏，路感真实清晰。底盘有韧性，在经过减速带和坑洼路面时，底盘反应很直接，整体调校偏向于运动。,5,可能个人驾驶习惯的原因，电耗水平不太稳定且电耗略高，最低时17kWh/100km，最高时超过23 kWh/100km。小区和公司停车场都配有充电桩，因此没有续航焦虑。,4,潜水衣材质的织物材料座椅包裹性强，软硬适中，且相较于真皮座椅不仅更环保而且更透气，冬暖夏凉。我虽然不懂音乐，但也能感受到哈曼卡顿音响的音质确实更有层次感，下班好停车后坐在车里听一会儿音乐是一种享受。舒适上扣分的就是后排靠背角度太直，而且偏硬，长时间比较难受一些。,5,开头就讲了，对这款车最满意的地方就是北欧极简设计风格。所以，高颜值的外观是极星2最先吸引到我的地方。标志性的雷神之锤大灯让人过目不忘，无边框后视镜让人眼前一亮，贯穿式尾灯设计别具一格，启动车辆时两侧拉开的流水灯效果，仪式感满满。,4,极星2内饰整体色调偏冷，给人的第一感觉是：太素了。但坐进车内仔细观察，便会发现很多有极具质感的细节。全景天窗让内部空间显得更大气敞亮，天窗前部还有一个极星logo投影，浪漫值拉满。银色金属旋钮点缀，与深灰内饰搭配，很有极星的极简风格。镂空式换挡杆体积比较小巧精致，而且镂空位置也有一个极星logo，看起来非常有质感。,5,极星2汽车
https://k.autohome.com.cn/detail/view_01f2er0s026ctkechs60t00000.html#pvareaid=2112108,红豆粉,2021-04-04,4,储物空间还算是多的，门把手那边贴心的做了一个小的储物格，放置钱包、钥匙或是油卡都可以，而且比较隐蔽，保持了车舱内的整洁度。后排大家看图就能看得出来，是比较局促的，特别是当前排座椅靠后之后，加上后排靠背比较直的关系，长途乘坐确实会比较累，中国人习惯坐的比较放松。,5,动力是非常不错的，电门踏板只要敢踩下去，就会马上反应，不像其他的品牌，还需要反应个0.几秒才会输出，极星2的动力来的很“直给”。双电机四驱果然不能跟其他单电机两驱的品牌车型去对比。,5,操控非常棒，方向盘的轻重可以自己调节，不管是重还是轻都是指哪打哪的，很灵活。车道保持系统、盲区检测、领航辅助系统等等一些非常完美的驾驶辅助系统的加持，让开极星2会有一种从容感，而且操作也不是很难，车道保持系统大屏上点一点就开启了，盲区检测是默认就开启的，领航辅助作为一个沃尔沃老车主来说真的是很容易上手。,5,应为买车时已经是温度有所回升了，再加上南方不像北方那样，所以这几个月开下来极星2的电耗还是非常满意的，快充充1个小时大概能充到90%，前面的80%充的很快，后面就慢了。现在保持这30%左右就要充电，设定了充到80%，50%的电能跑大概200公里左右相当于上下班开开一个礼拜充一次电，还是比较满意的。,4,极星2汽车,5,外观这个东西就需要见仁见智了，个人感觉设计确实是很简洁，但是是属于那种非常耐看型的。前大灯有沃尔沃的基因，标志性的“雷神之处”100米开外就能看得出是一台沃尔沃，尾灯是贯穿式的，晚上亮起来具有极高的科技感。,5,内饰的用料非常讲究，可能第一次看到它的朋友会说这个价位的车子居然不上真皮座椅，其实他的座椅材质成本要比所谓真皮的成本要来的高，极星2用的是那种科技面料的座椅，类似于潜水服的那种，水洒在上面用纸一擦就没了，不会渗透进去。内饰也有很多的小细节体现出北欧设计，比如天目前面还有一个极星的投影LOGO这个是个人比较喜欢的，晚上会很亮。座椅记忆被放在了门把手的下方，很人性化的一个设计，方便大家伸手就能操作。,,
https://k.autohome.com.cn/detail/view_01ezsxjyfw6ctk2css64vg0000.html#pvareaid=2112108,千里不留行不行,2021-03-03,4,驾驶室的空间设计还是很大的，一看就是设计师在驾驶体验感上下了功夫。后排的乘坐空间有点遗憾，但是日常也够用。档杆后的水壶坑位有点碍事。后备箱很长深，无备胎，空间还是不错得，掀背式设计，拿取东西都很方便。,5,百公里加速4.7秒，性能很高。还没试过这个百公里加速的感受，据说推背感很强，也没机会让我体验下，比较遗憾啊。另外，刹车行程短了点，不过还好，不算是缺点。起步加速快准稳，据说有句话：极星是号称最像油车的纯电动车，现在觉得的确有道理。比我上一个油电混合动力的车强出不少。红绿灯起步就没比旁边车慢过，基本都是完胜旁边车起步。曾经一度发生过，我红绿灯提速太快，后排乘坐的人有点晕车。后来我看过一片评测，评测者也是同样反馈如此。哈哈哈哈可开车的人真的是爽得很啊。,4,直行、弯路、并线辅助、稳定性都很好，刹车也很灵敏，踩便有响应，力度也稳定。4活塞Brembo前制动卡钳，这个是极星2的一个非常不错的制动控制的优势点。具体工艺我不太懂，但极星2的制动压力与性能响应非常迅捷灵敏，这个比较让人满意。,4,关于充电续航，官方给的电池容量数据是71千瓦时，续航为450KM。具体我还没太仔细算过，不过在驾驶过程中速度或情况比较激烈时，耗电会比较快。,4,座椅还行，挺舒服，不是真皮座椅，有人可能不喜欢这点。不过听品牌大使刘欣介绍的时候，才知道这是出于环保考虑，毕竟这是新能源车，皮质采用的是近似于鲨鱼皮潜水服的那种材质，据说抗污能力特别强，而且手感很不错。安全带是金色的，这个金色特别正，非常上档次。,5,极星的车辆外形很酷，这点也得到了普遍认同，比如到现在公司楼下还能围一圈人来欣赏我新车。门把手都是金属拉丝工艺，手感一级棒。前大灯采用的矩阵式大灯，雷神之锤这个词很有趣。后尾灯是贯穿式设计，也挺酷，夜间亮起的时候非常抢眼。车尾的极星2标识跟车身颜色一样，有一种低调的又奢华的精致感。左右侧都有充电口，右侧是快充口，左侧是慢充口。,5,极星2的控制枢纽中心就是中央那个PAD上，操作特别方便还有科大讯飞的语音辅助系统，识别很强大，反应也很迅速，没有出现过卡顿或者死机现象。比较值得一提。自动巡航、行车辅助、盲点监测、360度全景影像这些功能实用性都特别强。像倒车停车、会车时简直太赞了，完全不用担心有剐蹭出现。,5,对于安全等级，性能优势，我个人认为极星2是非常有性价比的，极星2全系安全方面的配置和国外都是一样的，不会因为是国内给你不一样的安全配置，国内外不区别对待仅凭这点我就很喜欢。
https://k.autohome.com.cn/detail/view_01ezs4nvgc6ctk2csj6gsg0000.html#pvareaid=2112108,大连车友0907588,2021-03-02,5,空间足够大，很舒服，尤其是电动掀背尾门，里面还有一个小挡板，设计很人性化。非常不错。后备箱开启功能很赞，看网上有个视频“脚踢”开门，试了一下，哈哈哈哈，不错不错。车钥匙在身上，锁车状态踢两下，没锁车状态踢一下，电动尾门就自动开了。这个其实反应的是车辆智能化辩识的效率与意图，很精准。,5,驾驶操控感非常好，底盘支撑力非常足，路感很强，毕竟是四十多万的车。整体的驾驶感比较像传统燃油车，起步时轻踩油门可以感受到很平稳的起步，动力输出也比较顺滑柔和，快速提速时无论加速过渡或车辆整体响应都比较理想，没有那种突兀感。试驾的时候开启了运动模式，悬架也调整到赛道模式，大直道将全部动力爆发出来，一气呵成那推背感相当不错。,4,过减速带时，减震器表现不错，没有明显颠簸侧倾等等感觉。路感很强，毕竟是四十多万的车。但刹车脚感我不太喜欢，前段会比较硬。转向手感力度是可调的，标准模式整体是可以给好评的。百公里加速4.7秒，性能还是很高的。试驾的时候，还不太敢踩电门，怕一下子窜出去。低速下还是比较柔和的，刹车行程比较短，但控制起来并不难。,4,据说导航系统可以根据驾驶过程中的实际电耗，推算出到达目的地的剩余电量。我上车的时候，剩余电量显示70%，而最终到达目的地，消耗40%电量，剩余30%。但剩余续航则显示公里数对不上，后来才明白，其实是希望用户最终能够在高于20%的电量时充电，以保护电池的寿命。,5,不是真皮座椅，所以没有那种味道，很环保，这一点非常好，据说是近似于潜水服的材质，手感很不错，据说这种材质的防水防污性能也很好。车内整体隔音还可以，但电机还是有噪音，这个跟其他车友反馈的一样，这个如果优化以后会更让人满意。,5,polestar颜值相当高、印象里没有比这更酷的车了。当然，选车不能只看拉风与否，高颜值代表着极高的设计水准。侧面看，车身线条就像一凹凸有致的美女让观看者的眼神时刻紧跟着，完全无法挪开。前大灯、日行灯、贯穿式尾灯的设计都很精妙，科技感满满，最酷的是晚上解锁的动态效果。全液晶仪表盘开启瞬间，就像马上要驾驶未来世界的新飞行座驾一样，谁能拒绝这样的驾驶空间。对比特斯拉的内饰，呵呵，什么都没有……,5,一体天幕式全景天窗不错，而且抬头看，全景玻璃上永远悬挂着一颗明亮的星，女朋友简直爱死了这个细节，尤其是想到以后晚上在车里的效果......老司机们别想太多，我车还没提呢。等我提完.....嘿嘿嘿.....科大讯飞语音控制系统这个非常赞，在方向盘右边有一个语音控制按钮，按一下，说出要干嘛，比如我要去某地，或者找一下最近的银行，的确十分方便，再不用手机导航。,5,这款车的性价比比较高，充电桩也是免费安装配送的，车身颜色也有6款可以选择，买车当时除了车价跟保险没有任何的附加费用，车内材料大部分都是进口的环保材料，安全系数又高，让我用起来更安心，性价比没得说
https://k.autohome.com.cn/detail/view_01ew5w3dpt6ct36dhs60w00000.html#pvareaid=2112108,转正的搬砖工,2021-01-16,4,极星2汽车,5,极星官方宣传4.7S的01加速，实测4.5S，主流高性能电动车水平。并且在中高速端的加速也能始终强而有力，甚至可以说性能过剩。选车时，试驾过汉EV顶配、小鹏P7后驱、Model3后驱版。后两者的加速感和极星2有明显差距，而3.9S的汉EV确实推背感强烈。不知为什么极星2虽然数据上逊色于汉EV，但在全加速时带给驾驶者一种失重感，来的比汉EV更刺激。,5,极星2汽车,3,可能是因为楼主平时脚头比较重，外加超过两吨的车重，使得极星2的能耗表现较高。长时间能耗超过25kWh/100km。但好在楼主单位和家里都有充电桩，所以日常使用没有里程焦虑。,4,舒适性总是和操控背道而驰，在选择这辆车的时候楼主已经做好了心理建设。楼主选择的标准配置，整体来讲，底盘较硬，过坎颠簸不如楼主之前用的高尔夫嘉旅。当然，肯定有人会问我“性能套件不香吗？”一来，套件里的Öhlins减震器是赛道向的，非常硬，即使手动调到最软也比标配的硬得多；第二，标配的制动表现足够满足日常需求，性能套件中的Brembo卡钳性能过剩；而且套件中的20寸胎皮过于扁平，过个沟沟坎坎容易出鼓包。总的来说，性能套件要么你是要开着极星2下赛道，要么就是要纯粹装X，否则家用为主的用户还是选标配来的实惠。当然选标配能立减3.8W，老鼻子香了。另外，楼主用车过程中发现极星2的大灯是几何多光束大灯，而非当时销售所说的矩阵式大灯，这个可比矩阵式的高级了。（几何多光束大灯：https://chejiahao.autohome.com.cn/info/6259072）好大的一个卖点，却没有被宣传到位，有点可惜。,4,外观见仁见智，我挺喜欢的。但如果能把车做得更低一点或者做成旅行车样式就更好了,5,极星2汽车,5,2022年3月前性价比第一。46万的车26万能落地，还有谁？
https://k.autohome.com.cn/detail/view_01es7y2dsf6cskec1m64t00000.html#pvareaid=2112108,大胡子撩车,2020-12-11,4,极星2汽车,5,极星2汽车,5,极星2汽车,4,高速耗电比较大，平时在市区代步一般稳定在21度左右，续航在300公里左右。好在现在充电网络还是很发达的，快充也就2-3个小时就能完全充满。,4,选择的高性能套件，整体会偏硬一些，更有驾驶支撑感，但对舒适性有一定的影响,5,极星2汽车,4,做工非常棒，相比特斯拉好很多！关键问题在于整体设计还是比较极简和朴素的。唯一我觉得有一些欠缺的是精致感有了，但是这种类似织物的面料在长时间使用后会吸附白色的粉尘之类的，打理起来会不会又一些麻烦。,,
https://k.autohome.com.cn/detail/view_01gyjbjbg46gwk4csg6mr00000.html#pvareaid=2112108,成都车友0440550,2023-04-22,4,够用，配合上能放倒的后排，运输大件物品不在话下。,5,性能套件必备，驾驶操控感很好。必须表扬。,5,用车城市在四川成都，平时作为上下班代步用，周末心血来潮开着这个车跑到川西孟屯河谷去了，来回接近400km，本车能耗，包括高速 爬坡等，能耗居然低至18kwh/100km。十分吓人。配合上车机的续航助手，压根不慌。,5,见仁见智，这种精致小钢炮我还挺吃这套。配合上各种键盘值拉满的配件，简直了。,5,做工，材质，很考究。对内饰材质有一定要求的人都不会说出太大的短板。,5,目前无论官方渠道还是各种渠道都已经回归理性，包括维修费用没有网上被带节奏的说的那么夸张，试驾过，觉得真喜欢真的可以买。,5,CarPlay很好用，本身安装自带的软件也很不错，唯一缺点是华为的app商城已经烂尾，据闻后面可以ota换掉，比较期待。,,
https://k.autohome.com.cn/detail/view_01fyr1ywza6gs32d1n74s00000.html#pvareaid=2112108,闵凡霖,2022-03-22,4,空间够用，正常上下班使用，全家出行也轻轻松松，对大空间没有绝对的要求，跷二郎腿或伸直腿。对操控有要求的人，我不会考虑很大的空间。储物空间就是前排比较中规中矩，掀背式后备箱开口大，前备箱也能放一些东西。,5,电动车的动力对我来说有点过剩，城市道路完全用不到。选择这台车就是它的性能优势，过弯稳如老狗。408匹马力太够用了,5,操控是它的主打，底盘的调教功力深厚，快速过弯时支撑足，侧倾少，极具驾驶乐趣。在坑洼路面对于颠簸的过滤也比较彻底，路感清晰。,5,耗电我觉得还可以，只从升级优化续航后，最低开过14度百公里的电耗水平。动能回收开低，强烈测试过，感觉比低回收的电耗要高.,5,舒适性可以的，开的人很舒服，后排过坑洼路面会颠。但是车子整体表现不松散，非常的有紧凑感。座椅的包裹性也不错，而且都是环保的材质。,5,很符合我的审美！极简设计有一种阳光大男孩的感觉，横平竖直的车身线条还有点肌肉的感觉，而且外观有很多时尚的设计，像无边框的外后视镜、贯穿式的尾灯，logo和车身同色，有一点特立独行和别人不一样的感觉,5,车内都是环保的材质，没有什么有害气体，车里没有味道，很健康。以前油车还要开窗除味，买炭包，这台车完全不需要。还具有耐脏耐污防水的特性，比真皮好多了。,5,买车之初的预算就是40万以内，看车也是按这个区间去看的。很多人可能会对Polestar2的续航产生焦虑，我以一个准车主的身份告诉大家，如果只是城市驾驶，目前的续航里程足够了。如果需要长途驾驶，半小时快充从48%到90%的速度也是自己亲测。最讨厌整天拿跑外地说事的人，要是经常去外地你也别考虑纯电车辆，高铁舒舒服服睡到站不香嘛？
https://k.autohome.com.cn/detail/view_01eyyzhm536ct3jchk64r00000.html#pvareaid=2112108,wllwh,2021-02-20,4,后备箱还是很给力的掀背式，大概可以放三四个行李箱，乘坐空间的话，前排还是比较大的，后排空间满员会比较紧凑，坐四个人是最佳的状态,5,动力输出强劲，丝毫不会有任何动力不够的感觉，而且又是四驱双电机，动力响应完全没有迟钝的感觉，只要你肯踩，秒人还是随随便便的,5,极星2这款车的操控真的是非常喜欢的一个点了，不管开的如何迅猛，都能保持稳扎稳打的操控,5,平时上下班开开代代步一般一周一冲，开高速的话用电还是比较快的,5,运动风的座椅比较偏硬，不过结合了四向腰托座椅的舒适性大大提高了。还有可调节的避震大大的提高了驾驶的舒适性,5,外观设计非常好看，开出去也是很拉风的的，比较偏向硬朗风,5,内饰是那种简约的风格，看起来不杂乱，低调中透着奢华，材料用的也比较好，性价比非常高,5,和没有完美的人一样，极星2也不是一款完美的车。众多品牌和车型中，我唯独选择了它，而极星2也并没有辜负我的期望，自从购车以来，我的生活因它变得更加便捷，也因它多了很多乐趣。既能为家人遮风挡雨，也能为我带来驾驶乐趣，这就够了，也值了。
https://k.autohome.com.cn/detail/view_01fyge7sg56gs30dsr64t00000.html#pvareaid=2112108,蓝月寒雨,2022-03-19,4,极星2汽车,5,"零百加速4.5秒，中途加速棒40到80,1.7秒。不懂的自己可以去搜RS,AMG,M.的中途加速。",5,"操控质感仅次于保时捷Taycan,不用怀疑，因为对比过。",4,极星2汽车,5,调到前18 后20 舒适性挺好的，柔中带韧。,5,外挂另类别具一格，5门掀背离地间隙高，实用与美观相互融合。,5,内饰是我最喜欢的，处处都显示出典雅与实用，环保材质，高品质音响，全景天窗。,5,我认知中的性价比，就是在固定的预算内买到方方面面都适合自己的，就是有性价比。有的人眼里，品牌因素占了首要，那他三四十万买了个1.3T的奔驰，那他可能觉得很值。在我眼里，极星2的动力、操控、外观、安全配置、可靠度等，方方面面其实都已经符合了我的预期，所以于我来说就是挺值的。
https://k.autohome.com.cn/detail/view_01gws6dehj6gw3ge1g64wg0000.html#pvareaid=2112108,meikongkong,2023-03-30,3,乘坐空间我1m83 180斤，坐起来确实稍微有些局促。,5,极星2汽车,5,我在深圳用车基本上一个礼拜充一次电就够了，大概通勤每天是60km。电耗是百公里大概19~20之间。极星二这个车子电池续航显示还是比较实的，没有出现误差太大的情况，它的上面有一个电耗助手显示在充满电到用完电的这个区间，表显里程就会越来越准确。,5,我的这个车是雷霆灰。而且我觉得他这个造型有一种跨界车的姿态，方方正正的。用了20寸的轮胎显得特别敦实。,5,我选的配置是2020款首发版的大满配。唯一遗憾的就是内饰里面用的是一个wavetec的潜水服面料做座椅的布料，夏天坐起来不透气比较热，如果有打孔真皮可以再选的话，我一定选打孔真皮有座椅通风的功能，那就是我心目中的完美情车了。,5,这个车如果在打折的情况下，性价比绝对是满分，在20多万能有这样的动力，这样的操控以及这样的安全性能，性价比我给满分。,5,这个车应该是为北欧那边开发的，然后智能化上面肯定是没有国产化那么好，那么贴心，那么智能啊，但是他的智能化基本满足我的要求，因为我是买的一个车，不是买的一个电子产品，那我对于车的感受更是偏向于驾驶为主。,5,性价比这词因人而异吧，有人觉得23万就能买到特斯拉觉得性价比高，也有人145万买polestar1觉得性价比高，不同的人需求也不通。所以于我而言，在有限的预算买到最适合自己的车就是高性价比，尤其极星2这个高性能套件，外面单独去改装绝对不只这个价，还不一定能买到正品套件，所以整体来说还算值的。
https://k.autohome.com.cn/detail/view_01gp0tr4226gvkce9h6mrg0000.html#pvareaid=2112108,世故的小孩kidyy,2023-01-05,4,极星2汽车,5,极星2汽车,4,极星2汽车,5,极星2汽车,5,极星2汽车,4,极星2汽车,4,智能化这点稍微不如别的国产品牌，不过好在有 carplay 稍微弥补了点。不过手机 app 实在是功能太少了，只有开锁和开空调，有时候还有点连不上,5,极星2汽车
https://k.autohome.com.cn/detail/view_01fpyazsms6gr36dsh6rrg0000.html#pvareaid=2112108,星星之缘彩,2021-12-15,4,从乘坐空间上评价Polestar2那就是4个字：绝对够用，身高1米75的我坐在前排无论怎么调整座椅都十分充裕。后排座椅坐两个人绝对没有任何问题，如果坐三个那可能要稍微挤挤。Polestar2后备箱的储藏空间绝对能够惊讶到你，掀背的设计让整体开口非常大，无论多大的箱子都能整体放入。,5,纯电动力杠杠的，只要深踩加速踏板立刻就会给你回馈，没有延迟没有滞后，Polestar2的动力输出就是那么“直接”，这也是我这台Polestar2首发版双电机的所带来的直观感受。,5,快是所有新能源车的标签，但操控可不一定，驾驶乐趣这种东西可不是每一台车都具备。Polestar2就不一样无论在过弯的支撑性、加速的推背感、刹车时车辆整体姿态等方面都经过了深层次的调校。就连方向盘的转向在我看来Polestar2也是经过产品研究的，手感回馈非常之细腻。,4,目前综合电耗显示是16.6kwh，羡慕很多车友能开到15甚至有人可以开到15以内。虽然我平时用车也算温柔，但在高架或者高速上遇到不让道的油车时，那一脚推背感超它是免不了的，这也是我的电耗一直下不来的原因。,4,座椅是我不喜欢的一点，虽然用了类似潜水服的材质，透气防水，不过乘坐质感和真皮比还是差了一些，如果上高速长时间久坐会有不舒适，但选装nappa真皮又不划算。不过值得一提的是，极星2的底盘十分扎实，悬架表现如快刀斩乱麻一般，行驶质感颇优，然后配上哈曼卡顿音响以及静谧的车内空间，高级感还是有的。,5,虽然外观这个东西仁者见仁智者见智，但个人感觉Polestar2的设计简洁而不简单，高雅而不奢华。停在公司楼下时不时会有人驻足观看，前大灯就是雷神之锤的矩阵式大灯和沃尔沃同款。而贯穿式设计的后尾灯在夜晚点亮后格外醒目。,5,内饰从细节还是做工各方面都非常讲究，特别是用料上。Polestar2座椅的面料，类似于潜水服的材质，水洒在上面不会渗透进坐垫用纸轻轻一擦就没了。车内随处可见的极星LOGO，方向盘上有、电子档杆上有、就连天幕前也会有一个LOGO投影，加上车内许多北欧设计风格元素，内饰可以打高分。,,
https://k.autohome.com.cn/detail/view_01f75cv9s96cv3cdhr68r00000.html#pvareaid=2112108,粤沪小王子,2021-06-02,5,这款车平常最多坐我和老婆、孩子三个人，乘坐空间还算比较充足，周末带着孩子出去郊游、购物休闲都能OK。偶尔后排带上父母，大人孩子五口人都坐满的情况下，后排则会稍显拥挤，总体还是满意的。储物空间给了我挺多惊喜，前备厢、后备厢空间都挺大的，内部也设计了丰富的储物格，完全不用担心车内东西太多放不下。,5,在极星2之前，我一直开燃油车，一开始我对电动车的性能是有偏见的。直到试驾了朋友的极星2之后，彻底改变了看法。之前就知道电动车的起步快，但极星2的4秒级别的百公里加速还是惊到我了。源源不断的强劲动力，确实让我没办法挑剔。,5,开头就提到了，选择极星2一个很重要的原因就是它拥有无可挑剔的动力和操控性能。当驾驶极星2时，无论操作方向盘还是换挡杆，反应都特别灵敏。特别值得一提的是，快速过弯或变道时，车身仍能保持一个比较好的姿态。之前一直听别人说“人车合一”，极星2让我切实体验到了这种感觉。,4,可能我本身的驾驶习惯比较好，平时基本上没有什么暴力驾驶行为，因此感觉极星2的电耗比较正常。实际用下来，最大续航里程将380km左右，每天来回的通勤距离30公里左右，周末偶尔出去自驾游跑个一百多公里，基本上维持着一周充一次电的频率。表显的电量和续航里程与实际差别不大，虽然极星2的续航对我来讲够用了，但看到别人六七百公里的续航还是会有点羡慕。,5,在很多人眼中，真皮座椅往往意味着高端舒适，是时候改变这种偏见了。极星2的座椅采用的是类似于潜水衣的织物材质，不仅更透气，触感也非常细腻，支撑性和包裹性不输真皮座椅，而且更加环保。此外，静谧性方面，电动车本身没有发动机的噪音，胎噪基本可以忽略不计，只有上高速是风噪稍明显，但也在可以接受的范围，孩子经常一上车就睡着了。,4,外观评价是一件特别主观的事情，极星2的外观老婆和父母都是比较喜欢的。他们觉得这款车非常简约又设计感，前脸给人沉稳靠谱的印象。说实话，我个人对车的外观要求并没有那么高，看得过去就行，关注的是使用起来能否满足需求。单从外观设计来说，极星2属于经典耐看型，如果造型能稍微再激进前卫一些就更好了。,5,如果说极星2的外观还有可以继续优化的空间，内饰还是比较符合我的胃口的。首先深色调的氛围并没有显得冷淡、压抑，配上亮银色金属饰扣、钢琴烤漆面板以及实木饰板的装饰点缀，呈现出一种高级质感，豪华和精致展露无遗。,,
https://k.autohome.com.cn/detail/view_01f1qcb0a56ctkadhj6ww00000.html#pvareaid=2112108,Jason_派大星,2021-03-26,4,前排空间对于1米80不到的我来说绝对够用，头部还有一点空间，后排主要用来带我父母，他们觉得空间也OK，座椅支撑性和包裹性也让人满意，坐久了不会累。但如果是超过1米90的话，可能会觉得有点低，考虑到这其实算是一辆性能车，这点空间我还是可以舍弃的。当然，让人惊喜的是多出了前备箱，后备箱的储物空间也让人感到惊讶。平时健身跑步的时候，可放下运动背包之类的物件。此外，车内也有不少巧心思，比如副驾驶的手套箱外翻挂钩，可以用来挂包，非常人性化的设计。,5,当我打开车门，挂上D档，踩下加速踏板那一刻，极致的高性能便浮现在我的脑海里。只能说平时在路上，极星2在动力表现让我不惧任何挑战，（当然超跑除外）动力随叫随到，衔接很平顺。深踩踏板，后段动力依旧很猛，而且悄声无息的。说真的，开惯了这车后，我再开其他油车还真的会有点不适应。,5,方向盘手感很nice，没有什么虚位，指哪打哪，尤其有了Performance套件的加持，过弯的极限灰常高。曾经试过80码过弯，车身姿态依旧还不错（当然建议日常驾驶还是稳妥一点），四驱还能保证过弯的安全性和抓地力。还有这车的底盘表现确实不错，扎实，过减速带的时候保持路感清晰的同时又十分稳健。,4,平时出行，平均能耗在16.5kwh/100km。比如，我满电出发时电量为440km，到家还剩余370km，全程急加速了2次，中环和外环各占一半路程，感觉SOC表显电量和实际跑下来的剩余里程比较接近。不过冬季受天气影响外加开制热空调的话肯定还是会有点折扣，等到夏天开制冷空调，实际续航还有待进一步观察。,4,座椅包裹性和人体工学都不错，而且极星2的底盘十分厚实，坐着有点德系汽油车的感觉，整体的驾乘质感颇优，加上纯电没有发动机噪音，坐里面高级感还是有的。不过车速快了风噪还是有点，开了哈曼卡顿音响会好很多。,5,Pure是我对极星2的关键词，历久弥新的纯粹设计让我喜欢。和车身同色的Logo完美融合于车辆整体设计，远观便能被打动。而且像它这种独特的北欧设计风，不像有些车容易看腻，估计能和雷车一样，很多年都不会落伍，当然选择它，颜值占了很大一方面。尤其是大灯，很有辨识度。平时可以一直开启远光灯，它能自动规避前方车辆，十分黑科技。无边框的后视镜，应该算车圈的首次应用吧，效果真的赞~！,5,我想Sustainable作为第二个关键词特别贴合极星2所推崇的可持续的环保理念，实至名归！内饰的大部分材质都采用了环保材质，进到车里一点味道也没有。旋钮和拍档很有质感，用起来摸起来都超级舒适。WaveTech的潜水服的材质不仅好看，而且在夏天使用既透气，被阳光晒久了也不烫手，关键还能像真皮一样防水，之前有次上班路上不小心打翻了咖啡在副驾座椅上，让我惊奇的是这材质居然还很斥水，纸巾一擦就没了，美观又实用。,5,整体来说是一台物有所值的车，一方面是外观内饰的设计实在很喜欢，另一方面驾驶起来的感受也相当不错，再加上它本身的个性定位，当时买的时候也试驾了许多车型，最后还是坚定的选择了极星2。
